item_id_a,item_id_b
2057614,115536
2058109,114652
1948706,106436
1920997,950771
2059227,950367
1916764,951155
1913812,111685
2075115,1091977
1919939,111366
1914820,107169
2057932,114053
1912380,109299
2072343,114826
1926004,108063
1948415,108987
1948413,108991
1947548,114659
1921216,110140
2059248,950367
1948260,112700
1939747,114885
2057595,107234
1934937,115465
1945562,111519
1947658,112816
2058105,2684678
2059221,113260
2057926,115602
2057646,948685
1946109,113421
1919711,109858
1926175,108735
1919710,950676
2072486,950934
1941805,113375
1913798,2684653
1932060,950193
1948431,114652
1947555,107836
1948459,109471
1912086,1872728
1944339,111174
2059213,110271
1926164,950848
2057721,106461
1933048,115303
2057775,1883990
1926173,950847
1932069,108829
1913786,1722519
1932049,106357
1946082,115756
1914987,110278
1946882,950006
2083974,2017824
2057788,106408
1947556,108281
2121762,1084261
2084813,950866
1950801,950847
2123721,108410
1946089,1090671
1946092,113853
1939784,110843
1948418,1089561
2059240,107471
1945777,114441
1935595,114909
1938219,109180
1912088,950261
1945543,110268
1948465,109476
1946104,113651
1947551,108737
1926176,108735
1946081,115091
1948468,109476
1948471,950843
1914824,113224
1948461,109475
2252573,108410
1935560,110208
1945818,107536
2058123,2159265
1912212,107443
1946649,948188
1914460,950733
1940730,949025
1913843,108988
1914424,950733
1931939,2682433
1946094,950051
1912580,112617
1920904,114301
2123715,106464
2271171,956802
1913835,110002
2057605,108170
1913743,950863
1913736,113012
1913654,107361
2072115,113150
1947655,112816
1923192,106248
1913675,1090185
2056856,113150
1919487,108357
1913731,109381
1944335,110993
2057720,110127
1941787,108323
1913749,109440
1915369,1084252
1945559,112995
1948677,114446
1926403,111342
2057429,112663
2056721,108360
1914627,109342
1926093,114937
1948086,1084267
1947097,107863
1946891,950006
1938218,108743
1941452,114259
1914995,950575
1914983,950577
1913741,950858
1944593,1084261
1913809,948872
2057481,114964
1941455,108061
1935727,115272
1912358,114587
1918152,2038568
2059250,110203
1915948,107219
2058104,106450
1946084,115756
1935596,113300
1941433,109592
1912089,2037281
2083835,108983
1946848,108704
2090622,108965
2121659,110993
2083943,948682
2084854,113665
1946102,951139
1926163,950847
2084615,108357
2105324,110335
2383768,2144459
2058107,113972
1940314,106642
1913760,115602
1926214,950939
2059183,949965
1947558,2684832
1948676,948629
1914834,111345
1913759,115602
1947549,109787
2057781,106399
1916777,113495
1923987,107516
1916760,950528
1941435,113644
1941094,112592
2084714,1084274
2084841,113790
1913855,107977
2059164,110127
1935561,948197
1914822,113224
2380967,951125
1946071,948767
1946086,107525
1912318,949670
2072782,108179
1933052,115011
1932063,109901
1913816,1894604
2057760,108971
1940946,112926
1938477,1145537
1946641,950482
1941096,950937
599661,107207
1946887,950006
363504,115741
2075102,1091979
2383668,107037
1913813,1894604
1941436,113608
1946890,950006
2072342,108507
1920905,107431
1948259,112708
1914823,114305
1914799,106746
1940945,112926
1941788,107114
1946108,1084274
2057793,111521
1914807,114145
1914811,114305
1946096,1084274
2382042,2144460
1946101,115756
1914992,113100
1940731,112123
2058993,948766
1939739,113314
2058574,108426
2127408,1092120
2127360,2008327
1914423,949960
1947656,948862
1913810,111685
1912213,108030
1913773,1953553
2058091,2146623
2057791,110311
2057804,109698
2057603,107973
1912365,109558
1941807,113375
2271293,948557
2195461,107453
2084821,109441
2132911,2017820
2252551,2017819
2252583,114246
1950424,950873
2271073,114154
2271163,950812
1912209,1872717
2057522,2021680
2256812,114403
2383960,948748
2199610,108975
2095905,1872730
2259632,2011586
2271104,1884021
2252520,109950
2117992,107165
1912579,1722498
2200090,948608
2083976,1884147
2056675,1719510
2084007,115197
2084791,950413
2084765,113991
2090484,109592
2084730,950908
2057717,113529
1913683,1090206
1919932,110069
1919931,1892294
2112274,113511
1937719,948698
1938672,108022
1912578,1722477
1941441,107165
1941746,110209
2123723,107666
1948724,113901
2252760,112669
1946050,115373
1946045,115373
2068219,1333699
2083800,114137
2115352,950367
2119034,2037281
2083777,108155
2083773,108380
2393129,108429
2072397,1084274
2215676,1090093
2116088,108916
1933347,949183
370789,115419
1933076,112512
2215826,109158
2215932,108110
2093877,1090095
2105467,1091979
2271643,948557
2220173,113147
2056707,2044205
2215949,949847
2215685,108413
2078254,948844
2107723,108286
364013,114086
372450,108894
2271165,109390
2095745,115023
2104808,951502
366052,112926
373654,111631
1919944,106565
2096552,950451
2097696,110580
2123136,111094
365694,109919
1924085,2684848
2384029,2021679
2123815,108170
2084162,950047
1917238,1090076
1938670,112872
1946046,115373
1926413,111344
1924820,110225
2107195,106579
2118722,114405
2120507,1872729
2075126,112663
1912577,1722438
1937727,2021661
2118432,114765
2093793,107744
2094761,114640
2096001,2146623
2115367,111960
363485,106427
1940753,111487
1940756,111487
2116563,108256
1941439,1089560
1919421,115739
2115351,114406
2122802,110855
2131506,115692
363797,110096
2084819,110004
2118138,1090081
1917054,950722
1926166,109021
2094782,110750
2097730,111960
370792,950798
1914701,115027
2106126,109274
2119780,114640
2118720,2045659
1948722,1089551
2103322,951044
2118134,115261
372156,107412
2095999,111960
2118137,950870
2058015,950676
2097694,114853
2117542,115163
1912083,1089556
2114170,115019
2116103,106644
361496,115692
364260,1090667
1924083,948753
2121663,108026
374632,108916
2078398,948194
2096025,111960
2123700,108415
1913793,107998
2095915,114608
2105469,950367
2115374,113511
2057713,106450
1940739,112158
2208758,108425
1948394,1090098
2084818,112181
2075133,1089555
2056898,950752
1923020,108588
2075107,108405
2110868,950854
1914830,951444
1946088,948764
2072100,108405
2195471,950875
2072830,108739
1936517,2143297
2072511,950752
2097340,112277
2058567,1092118
2057500,948844
2056958,1722522
1913827,1722518
2056704,110996
2057567,115626
2057579,1090159
2056804,112275
2096037,110580
1940743,112120
2073014,107359
1948257,1084305
2195467,950863
2084112,113396
2056896,949806
2056914,950863
2269607,1172333
1913745,113012
2058573,1092117
2075106,1090093
2075099,108431
2259619,108964
2059239,114785
2195463,2684650
2078312,1090970
2058081,2684642
1940740,112158
1940727,949025
2059223,950154
1941810,110054
2072405,950864
1948713,106436
1948410,110006
1948408,110006
1933349,949183
1919925,110004
2127386,114950
2121666,950773
1948874,106095
1933346,949184
2096024,950597
1934684,107370
2195417,1095190
2127404,112120
2267275,2684913
2267277,948844
2057053,106356
2057502,948844
1924819,110225
1924822,106368
1939722,106629
1912296,948603
2084793,115645
2057118,107347
2058130,949614
1932053,109901
2118438,106607
1938483,108916
2095035,950894
1937710,114403
376401,949183
2057426,113257
2058110,2130405
1923518,114182
2056855,114247
1946648,950482
1918068,1953552
1941816,1872729
1912364,950846
1944334,110996
1946850,950536
1913680,108616
2057432,1090680
2057428,1090194
2057591,106970
1919026,2011618
1915958,2684719
1913660,106338
1919497,107024
2056961,1872705
1913679,108616
1946845,113670
2056963,948878
2057528,2684719
1945553,106879
1913800,110024
1923025,948823
1913656,113852
1919486,108358
2056853,108316
1913817,110024
1919490,111381
2056857,108890
1918084,113094
2057584,110275
1945557,1091403
2678395,108787
2113638,1091977
2057598,110276
1918590,114836
1923034,948844
1944338,111174
2057814,115754
2057436,111638
2268840,115774
2072190,115286
1913720,950868
1913787,948896
1913766,107990
1948498,1090201
2057134,107975
2072322,109156
1932893,109842
1946856,110107
2057599,108380
1933096,949987
2059216,951635
2057125,949614
2056940,107970
1948696,113843
2127436,1090191
2057170,1094407
2072394,948685
1920253,108347
1926003,108063
1933559,948785
2057110,108317
1948265,114474
2057915,958013
1948256,1084304
1920254,108347
1935593,106997
1912208,107421
2059182,115241
1948681,113189
1948692,109855
1941747,112864
1913795,2684654
1948699,106436
1913796,2684653
1948710,115434
1948656,1883989
1919942,1865648
2059217,1864078
2057535,2684810
1914656,1703254
1912007,1089547
2057526,950873
1914653,950841
1914831,114628
1913618,2042087
1948719,108800
1940759,108935
2057653,948335
2059291,950873
1914816,948882
1915953,948924
1915954,948849
1913774,948870
1926412,110755
1915957,950517
1913750,109440
1941800,110854
1948698,106436
2059025,950159
1914806,111667
1914988,950065
2058111,113892
2058061,108179
2096039,106598
2058691,2685613
2059226,1090969
2075633,113260
2058030,114544
2199611,114544
1913658,107380
1926089,950936
1919708,950677
2058098,950895
2059230,110095
2242710,1953551
2089625,1090578
2200019,107043
2246544,950443
2243815,1953551
2199384,948461
2236028,1953550
2236023,1953551
2244400,107040
2089624,1090574
2258312,1085006
2092044,111129
2229768,113921
2194775,2685557
366784,110717
1919742,113842
599801,950453
1935329,950965
1923359,949159
2194798,2685672
284521,950706
2050382,111176
2194810,2682353
2110080,113842
364582,107112
600009,109974
599709,2685709
283616,106067
1940965,111686
2120886,110926
2201307,2685554
2245886,109986
1922798,106100
356632,108107
1935316,114861
2050693,111046
375878,950706
283476,950344
1935281,110926
364295,111046
2194815,2685413
2201102,2685552
1935318,113874
284383,106125
2050681,106825
2050682,113096
584522,108284
284478,950344
1935271,110926
1935314,109910
1916843,1088532
1947688,1888801
2050530,949062
1917548,951171
2049071,950069
1932280,1088611
2385945,950574
2393064,950241
1948561,115456
2200475,2685413
2086603,1090888
2086631,1090888
2086572,2028222
2080009,949244
2080636,108398
2080218,115403
2079933,107399
1941259,951248
2201585,1088646
1916826,106736
2255125,109847
2049120,958072
2386035,1090885
2050304,110926
2106521,114851
1933270,109709
2049097,950043
1920082,951010
1932293,1088610
1948402,2685535
1939632,114487
1942777,2682365
2086431,2028463
2076604,111998
1940166,1088554
1938574,950724
1938695,948296
2112398,113842
1923357,950241
2049079,949844
2103960,107175
2122657,949070
2049089,949783
1916865,109086
2080073,1858705
2049411,108375
365109,106068
2272250,108092
364546,107263
2117075,113464
2115829,107112
366400,111228
2127832,115068
2050435,957283
1937672,948837
362401,948969
2092504,114066
2050268,114080
1920093,2682366
1932389,1088644
2200325,110926
361625,1088586
362569,112429
2274151,113751
2201860,113842
2049256,110926
2269136,2043416
2269370,114926
2269379,111416
584381,957282
362608,1088580
1915684,1088583
2204078,949189
2270766,950002
2050333,2028463
2049076,950043
1950316,950303
1935317,113874
2076410,950303
370558,107112
599753,950002
2050743,1090888
1916839,113890
2110737,1094204
584362,106062
2049833,950958
1916866,109109
1941267,106094
2049849,951010
2127789,109422
2074408,950550
1951389,109974
2050385,114183
2194719,2685617
2194792,2685547
2203083,2685617
2194804,2685546
2194803,2682357
1935272,110994
2274136,2685667
2194811,2682354
2381897,2682652
1935242,110926
1935274,110926
1942747,949058
1935269,110926
1935277,111058
283732,114955
1945933,108376
2194726,2685526
2194805,2685552
2194813,2685406
2194769,2685671
2201578,2685404
2194835,2685407
2194823,2685414
2194882,115456
2274141,2685665
2204077,2685634
1935276,110926
1951926,112644
2050694,111686
1941260,951248
2050541,114926
1935311,111416
1932339,1163162
1922804,1091270
1935312,108092
1942762,949047
2050457,949155
2049712,2028463
1941228,106070
1912197,1088577
1940170,111128
2050469,107470
2050710,111380
1947683,1888800
2050393,949869
2050443,2685708
1922802,2038590
1939333,111089
1939331,111089
2064493,114001
1941263,108129
2050604,112683
1935268,110926
1930724,106029
2381874,113144
2381909,1088560
283475,950344
2086483,108263
2272057,109996
2050300,110926
2050276,1163162
1935240,110926
1932376,949171
2111572,110926
2080263,111058
2080322,1088613
1932332,948566
1930717,106055
1916856,109106
2194808,2685544
2200474,2685411
1935307,948394
1938685,951003
2079863,1088560
2274139,2685666
2049408,108373
2050552,108843
1944439,109836
1941264,106153
2787299,1088548
1935261,110926
2132453,1088551
1935239,110926
1915700,950552
2049840,112607
1915681,957285
2194749,2685670
2194756,2685671
1935264,110926
1929308,106076
2194750,2682356
1933263,109986
1941280,114459
2049835,950453
2049555,111177
1915738,957286
2118313,106055
1935324,113928
2049109,950043
2194801,2685672
2080160,2685615
2050649,2028463
1932388,948565
1940035,109422
1940164,111129
2080107,949235
2080020,949236
1941226,108343
2080062,112426
1930731,111018
283208,114938
363705,951056
1929303,109078
2252657,113506
2080288,1088613
1947661,1088552
2049367,107112
2194919,2682365
2050632,106825
1948528,106128
370801,113813
1942765,949047
1932351,1088618
1939345,110857
1915724,1088584
1940167,111131
1923361,950241
2203107,2685664
2064743,950002
2110726,950069
1945931,113690
1935321,113921
2194748,2685668
2194816,2682352
2194782,2682358
2194818,2682351
2050568,113144
2050656,107393
1938264,110719
1935270,110926
1937920,113751
1935266,110926
1935273,110994
1935208,110697
1935209,110697
2102692,113751
2050482,950569
2198583,948837
2221183,114401
2267558,106052
2754403,2685410
2754422,949150
2754398,2685405
2194746,2685669
2386104,114487
2203109,106178
2194725,2685527
2049599,107393
2201877,948997
2385962,108284
2268858,112679
2252931,2682356
2381946,111129
2245858,1892990
2274124,2682365
2221293,109422
2080527,948296
2080298,109910
1935295,111420
2106535,114959
362376,1088586
2194839,1088621
1920121,949062
2086545,1091228
1947665,113833
2116996,1088554
2050270,1163159
2671010,115735
2671045,106052
1910977,114079
374149,113751
366600,1088554
363020,1088524
2080476,1091229
2080637,112746
2113094,108843
1932380,1088641
374025,108375
2050088,1090887
2064696,112146
2064363,108842
2080295,949171
2080373,1088553
2194820,948566
2671062,106116
1932359,1163159
1932341,1088672
2123609,949783
2102706,949187
2112393,110211
2119739,948257
2092058,951117
2117006,950747
2120289,1717965
2079993,950002
2194832,1163163
1938262,108782
364001,106446
2112400,951152
2050923,106178
2119728,950747
2201580,1088613
362926,112446
2270888,115640
2121548,114079
2091891,108411
2113114,109780
2122658,949070
2199826,111420
1935306,1088574
1935319,111416
2194834,1088643
363135,111210
371807,112651
584504,108284
2121505,1090887
372808,115032
2120492,112651
1932390,1088621
2106553,113307
2115820,113690
2116995,111129
2203129,948082
362723,110735
2120992,949191
600264,110793
2050264,1088611
2076533,114198
2119755,956803
2113891,114198
369384,115735
2091776,1088577
2120883,114938
2104505,113842
365087,114101
2092398,951083
2110759,1088528
2121533,948564
2385927,108329
362062,112446
2074475,951491
2674283,950069
2110085,113751
2092098,112146
2106782,108398
2110746,113751
2049341,1892991
2049406,114851
2119740,950523
2131762,950361
362522,111213
373044,949924
600142,109059
1932295,1088611
1932394,1088643
2091595,949173
373294,107007
2115867,1088648
2049475,113751
2064697,109780
362124,111213
1935342,1090894
2117004,948711
2050262,1088541
2120306,114926
1932369,1163162
2111097,114198
2122679,106033
362974,950550
371596,112607
2117002,950706
361921,951014
363087,1088580
1935333,111421
2103963,113244
2113104,107112
1932331,1088557
2050638,112160
2116248,950706
2118314,1090888
2119725,951152
2064855,1088646
2076532,114198
2104518,110735
2105172,2028463
1932336,1163159
2050282,1163161
2114544,958072
1932364,1088646
2049440,950747
2106518,950549
2117005,950747
2120985,113751
2064939,112441
2076425,110926
362199,111264
1915688,957285
1952255,106142
2064571,113751
2118956,950344
362303,957282
1941232,106070
2091591,114493
2102681,111128
361674,112429
1935214,110697
2117039,950500
2121498,1090888
2121601,109984
362073,1088524
1915730,1088586
1942743,949058
2049100,958072
2064694,2043422
2091518,114010
1920083,950979
2200229,948085
2116284,1088579
2064616,112683
2064617,113096
2385866,113842
2252934,2685557
1920986,114331
2112442,110926
2122678,113813
2086543,108288
1915729,112429
2050452,1088589
1920084,951010
2086479,110926
2050321,110926
2049472,113751
2049443,950747
1932314,1163165
2258976,1891248
2259033,1892278
2670978,113244
2064870,1088646
1935278,110926
2050316,110926
2050305,110926
2050301,110926
2679046,110926
1935262,110926
2258787,106019
1935294,111421
1916875,112780
1935263,110926
2064950,107150
1922797,106100
2112385,109910
2115046,110926
1935228,111058
2384627,2028222
1935220,110926
2384635,951436
2049630,949238
1932291,1088611
1922792,1091270
2380531,2685617
1928961,106019
2064957,1088597
1912626,109314
2385893,114401
1935394,106319
2092095,112805
2049592,113096
2064742,950364
2049602,106825
1935334,113915
2049827,949814
2049591,113096
1920060,113513
2049569,111129
2111114,111416
2050346,108107
2127819,1888801
2050368,111338
2050431,109708
2050475,2028462
2050425,108288
1944562,114010
2200346,110926
2670995,110926
2194790,108092
2050439,115735
2049881,115456
1940033,951024
2049726,114101
2064739,950002
1941265,108288
2076528,113517
1933227,109986
2110081,1717966
2049568,111129
2049897,950553
2050646,108288
1935315,114861
2064737,950002
1930975,111340
2385933,1091939
2049829,949814
1948560,115456
1915689,957285
1935320,113921
1913215,106830
1912622,114303
1935308,948394
2049707,106062
2393097,111505
2252930,2685544
2220001,2685550
2194971,2685549
2199829,110697
2049365,107112
2386028,1091938
2064946,109089
2049838,949842
2049382,950549
2386054,950361
1935305,1088574
1935275,110926
1947717,109221
1948353,948997
1935313,108092
2050455,950553
1915679,1088583
1932300,108572
2259052,108289
1938006,949224
1932299,108571
2203987,114001
2194809,1091271
1930669,111973
1916827,106811
2267206,108329
1935265,110926
1932402,949162
1916852,113464
1940057,1910633
2050433,113557
1944438,112689
1916889,113827
1916841,113890
2050588,107145
1942783,109000
1914489,114001
1930718,106044
1912180,956803
1941225,1088546
2076472,109059
2049141,958072
1916876,112780
2050729,109078
1933220,112427
2050465,107007
1922806,949195
2050730,106044
1929905,111338
2049083,958072
1916873,112780
1930631,106019
1931463,111340
1928617,106019
1917541,1858703
2050575,108844
1941224,1088546
1941237,108129
2049845,949814
1930474,112472
1948536,113713
2208473,1089686
2207953,115778
2208071,1091390
2236390,111432
2208984,115567
2208342,949462
2236382,114462
2216070,115778
2063114,113909
1934771,106217
2198949,949990
1927647,107137
2074032,106766
2195234,949688
1943614,108057
1943621,113349
283416,957967
2220188,110736
2220593,950946
2220598,114784
2218870,112854
2116864,107052
1935099,1884137
2204734,114521
2208738,115715
2259294,114095
2227043,2008646
2227051,110639
2076249,950966
2227649,114824
2208496,112403
2209030,113467
2230888,114932
2208432,106456
2230910,949755
2230922,114136
2230935,109111
2208580,111968
2230943,115644
2231016,106891
2208681,108168
2230911,1091354
2236105,949020
2230828,951434
2230815,109253
2236373,1162348
2236385,109737
2216059,1092098
2208925,112946
2236525,950990
2236530,1094235
2208182,115203
2216061,1092101
2204719,2159336
2204838,950598
2230931,110590
2207962,114932
2208353,114106
2216058,113982
2236103,115778
2207947,111457
2204850,108734
2236386,111330
2236675,110723
2204682,107494
2208934,112600
2208500,113212
2230875,1090044
2209029,114315
2207986,110742
2208572,110653
2209090,114667
2236626,110637
2204774,107721
2204750,1092099
2208120,108125
2204503,950991
2236617,951223
2204742,113898
2208503,2159324
2208032,107493
2207948,108494
2204715,115346
2230945,948284
2204759,2159340
2208080,110598
2204711,107618
2236375,1476644
2236378,112395
2236836,110644
2237395,1091594
2236976,951503
2236975,111888
2237050,111136
1922884,950654
1919656,110715
2063372,114769
2382319,948274
1942339,114832
1939022,108697
2236845,948392
2237301,949192
2123772,111143
2237401,112420
1917343,1091405
371810,110713
2057802,115087
1943623,106230
371005,110683
1919572,949004
1928332,112241
2385292,2683677
2385311,948863
2385308,949400
1942303,2129112
1942321,114832
2250634,950171
1939918,949403
1941017,950497
364065,107948
367071,108712
284901,114643
600195,114678
2790831,948922
361411,114352
599715,106826
1914497,108023
2063095,108542
2195267,111453
370661,108080
283797,107349
2252894,108454
1941020,108020
2086311,111447
2111933,113444
2074105,110830
2203469,949733
2073971,1166340
1942368,111446
1942336,108104
1942301,109633
2195013,112198
1937476,2683653
1943606,115292
1917303,2157065
2230882,108686
2271723,2685653
1949727,113612
2208534,106189
2208651,2159277
2209064,112776
2204679,107927
2230877,107951
2204724,115255
2208291,951605
2236666,948605
2236830,958068
2209298,114454
2208621,111944
2237297,110958
2237004,111895
2237033,110592
367821,107705
2204860,114049
1939938,949689
2126901,107932
2086243,2682413
2091501,112263
2086179,114568
2074378,114574
2086263,111280
2083951,950514
1950370,113029
2385272,113118
2085972,106981
2085880,108211
2085868,108211
2085511,115578
1939936,949667
1914337,1091498
2085915,949777
2064294,114501
2203592,2685427
2203593,2157477
2203594,2685426
2063345,106360
2085940,115308
2085899,112604
2085931,112589
2085523,110452
2757546,949682
1938997,112628
2086187,114678
2203624,109022
2086096,109324
2267424,113545
2062863,950658
1938869,950020
2086090,109443
284892,114643
2085858,114709
2064002,950537
2085953,115415
2201037,112648
364317,113115
1948283,114003
2385695,2685621
1940473,108580
2126815,950945
2260024,951034
2385277,957967
1948177,957981
2203293,949631
1940478,107519
2236822,2157058
2204413,949901
2204427,106707
2204432,1091582
2204456,112407
2204457,114757
2204477,1090050
2204498,106975
2204667,113946
2204687,951522
2204694,951203
2204708,112937
2204710,106818
2204726,950343
2204733,115371
2204736,110453
2204747,114821
2204762,949624
2204790,106980
2204812,951487
2204814,106321
1938423,1089652
2204817,108486
2204820,112271
2204897,1091566
2230893,113911
2062386,108040
2086130,109446
1938964,115335
1932448,107397
1932510,109069
2201618,1170897
1940997,112124
2259284,113472
2259290,115198
2062991,1866389
2063022,114167
2074030,1089943
2260059,113196
2086273,114200
2203218,108652
2203181,114535
2273663,950837
1917179,950565
2091360,113743
1927851,958002
1927637,949578
1945804,2012908
2063294,950188
1915326,950475
1943625,114920
2076325,109811
1935655,107922
1925493,2157058
2085969,113298
2198929,111659
1938448,2008326
1950591,113117
1927660,112019
1939115,111493
2063371,113910
1939003,114353
2062930,948600
2262843,949957
2195138,115087
2259871,113545
2195206,2159341
2262839,2685566
1938862,107052
2062275,111252
2063817,108860
2391938,112744
1914395,114582
1942223,115396
1939954,111569
1940471,106171
1932500,112151
1920968,949282
1940540,2685561
1925204,108031
1915271,107739
2063002,1162345
2269774,110499
1941122,114508
1927340,114514
2063055,109374
1936512,949865
2063005,115659
1917125,2136785
1927721,2146634
1946123,2146637
2236535,951354
2062474,112609
2204760,113593
1938319,108617
2063424,115222
1915331,951280
1916059,111415
2267513,2685715
1919527,110826
2062265,110668
2062641,949301
2063947,106050
2086079,112228
2274068,2685659
1947301,948597
1939101,112871
1922951,111103
1948284,113161
2270553,107517
1920978,2683658
1916058,106749
1925904,111077
1914552,1884119
2223063,112810
2062597,949319
2062739,949714
1938436,1094234
1917348,1091405
2063625,106883
2085930,115347
2063303,108225
1951188,111671
1932517,114238
1945796,2146637
2267529,112247
1916609,115765
1916594,115765
1917292,2157064
2062290,1858054
2214832,2144558
1947821,111119
2062341,1721671
2273112,2685501
372627,1091060
1951452,115559
1943627,114051
284116,115192
1922905,957973
2063006,1874502
1949730,113699
2260031,113723
371433,112815
1922887,950662
1919291,1091499
1947306,111464
2126868,1895480
2063171,106766
2062816,110542
2063235,949644
2064246,949653
1939937,949397
1923063,111450
1938366,107638
2063107,948476
1951450,112811
2064254,114769
2085943,950694
1939112,113508
1940438,112174
2063181,106801
2064236,950693
2063298,114782
1915288,950572
1925315,109892
1935685,106326
1921481,108450
1938438,1090038
1915298,108639
366461,949313
2062697,110553
2116964,109341
1932521,949777
2063382,110537
2072992,949714
2085760,108047
1941217,108798
1935645,112609
1914706,113278
1942193,106924
1943641,108346
2271255,1090266
362156,114832
2063098,948722
2063139,948938
1950477,2683854
1951843,106494
2273647,106760
2383784,113667
2062815,115158
2079843,107405
600326,114643
2085967,114709
2268410,1090103
2086223,113868
365798,115550
366172,107924
368064,113479
2268959,114882
285154,110241
2121841,115240
2085852,112604
1938397,108113
2380602,106113
2269783,108244
600143,106981
2216271,113474
2063262,106525
1938805,107805
2079759,2685685
1927404,107538
1950442,949004
2207021,113298
1948096,957986
2123666,1162347
2207939,115379
2207955,110711
2207965,948614
2207985,114932
2208006,949736
2208083,1091600
2208119,949718
2208117,951232
2208136,949740
2208190,1090034
2208624,949980
2208280,112074
2208513,108454
2208548,949645
2208556,109734
2208582,110596
2208600,106763
2208642,949776
2208703,113274
2208928,113980
2208945,107527
2208941,950434
2209007,1089669
2209014,113104
2209016,110698
2209028,114750
2209091,115637
2209227,951446
2209251,2146701
2209271,951594
2208036,115558
2208409,107537
2208139,110823
2208736,110938
2216870,107656
2216876,107799
2216879,115199
2208926,108476
2132336,114432
2195016,112225
2218101,108580
2203269,113765
2195085,2682402
2085366,114586
2208064,115203
2218873,114304
2260097,949337
2063272,109134
1919540,1864044
1939922,111272
1939935,115729
2062971,114560
1938783,113298
1932522,114238
1938467,948955
2063009,1091355
1917338,1091405
1947261,111713
1946140,949205
2063102,2685608
2076391,950573
2064107,113962
1939102,107312
1918706,106883
2063335,112887
2674518,113612
2062270,113611
1939125,114700
2085976,114769
1938421,110502
1936527,1090103
1938768,948506
1939095,109695
1925637,111491
2063370,114346
1940475,109048
1941007,107644
2063283,113276
1935690,113038
1939933,107812
1939920,107749
2062758,114278
1939957,107749
1915313,1091295
1917347,1091405
2063369,114705
1935643,111671
1939944,112811
1937472,1090265
1922911,1089710
2076375,106326
2062262,948453
2079842,112092
1914544,107834
1947800,114007
1947813,106952
2063377,109133
2203216,107805
2203171,2682385
2385674,948434
1938874,107042
2063282,113710
1940470,106171
2063346,108322
2074163,112238
2072784,950966
1927858,1090110
2063292,114017
2063328,114144
2062887,950946
2063494,108146
1947299,2042642
2063083,106900
1938937,950034
2062801,108930
2063458,1091312
1939127,112253
2063350,114217
1939925,115745
1948289,112878
1942248,109826
1916046,948474
1942220,1863088
2064128,111059
1916062,106749
1942364,110936
2787332,111343
363523,114614
2063386,113910
1914446,113056
1947804,106952
1932450,114483
1947117,115463
2062865,948403
2063365,115158
2063420,1858052
2062840,108946
1919536,2144561
1915330,108652
1937879,114956
2203160,950572
2202180,2685466
2203077,1875955
2203299,2685680
2203162,948433
2195211,2159342
2064160,2685565
2203215,107723
2200743,950659
2195321,1094234
1919602,1091058
1937872,114298
2063589,949278
2064300,951087
1927693,110656
1938968,108416
2062788,110606
1938864,112231
2063395,1890185
2063356,114509
1938828,2685436
1919522,1476628
2063280,115347
1937482,1091050
2063279,111400
1922880,2685471
1938737,949437
1927656,110641
1939655,113667
2060774,951027
2063353,114217
1915966,109153
1923984,106981
1947775,107529
2064276,115158
1940481,108580
1937505,1090253
2063374,108322
1914429,113081
2063352,112252
1917129,112821
2062602,110474
2267394,950921
1928337,108194
1938361,113339
1947100,1884134
2062726,2130410
2063305,114992
1919590,951172
1951397,109695
1918703,106883
1939964,113917
1941046,1094947
2268982,2139833
1940459,113074
2195021,112224
1940523,949270
2195209,2682392
2195217,2685647
2214859,2682388
2062665,950966
1927314,110194
2062881,110540
2062628,111374
1919528,949041
2063362,114574
2062617,111374
2062778,114217
1948814,107121
1937474,1091125
368265,112661
1912057,950914
1939656,114034
1927842,950963
1940494,113458
1919570,107279
1925856,111023
2062577,113433
1939088,114700
1919082,951023
1939126,113489
1940510,950951
2063565,1089657
1939106,109369
1919588,110781
1915302,1091282
1947265,106245
1918660,2683942
1927859,1090109
2062852,110607
1915976,109893
1937479,949452
2063325,108321
1947361,109279
1947326,107258
1945999,106533
1918656,2683944
1920982,114554
1938439,949484
2064348,1091300
1912063,114797
2062556,1719996
1938464,948955
1923077,1091577
1938429,1091495
1925759,107825
1915265,113800
1935646,1875929
2195336,110500
1935635,951041
1939667,110438
1939968,115559
1915974,1091419
1939020,114146
1947806,111119
1937181,106083
1938432,1090252
1938463,948955
1919529,1476630
1918699,2683945
1935639,112515
1914554,1884118
2195282,115218
2057965,115749
2072436,112834
1946130,949204
1942343,112560
2075232,112278
1915247,114211
2062557,107368
2085370,115631
2085379,114373
2057959,949907
1946124,949929
1927720,2146634
1943055,1091345
1917563,115520
1948184,1089698
1941011,108841
1943054,113223
1946135,2146637
2078289,111200
2251806,109265
1946426,949246
2072492,113580
1927957,1884125
1927628,949618
2195270,1091350
1922974,1884116
1932501,112151
2085973,106981
2073999,114342
1919286,1090256
1916045,948477
1927699,112034
1927705,112000
2057462,1884116
2085728,1090322
2086139,951244
1923328,111395
2062946,110201
2091419,112648
1923052,110841
1925207,108031
1927846,107933
1927675,110652
1937882,114956
1927618,949578
2076259,114655
2748002,109280
2271917,110065
2086256,112201
2086242,112475
2086185,107895
2085942,112246
2062917,112532
599741,106981
2126865,113894
2064084,110452
2083924,107639
1938860,107042
2203573,112231
2269702,2159261
2203577,112231
2086310,1091365
2083932,957994
2085947,109597
2086002,950514
2064095,951149
2063538,108891
2086237,1091282
